order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_1766,CUST_826,2024-03-07,Basic Plan,LinkedIn,537.41,96.31,Refunded
ORD_1767,CUST_82,2025-02-24,Basic Plan,Instagram,1158.92,353.8,Completed
ORD_1768,CUST_1160,2024-11-04,Basic Plan,LinkedIn,726.17,176.54,Completed
ORD_1769,CUST_548,2024-06-03,Onboarding,LinkedIn,215.35,47.0,Completed
ORD_1770,CUST_1310,2024-12-01,Business Plan,Google Search,1000.65,345.06,Cancelled
ORD_1771,CUST_452,2024-05-24,Pro Plan,LinkedIn,387.14,170.84,Completed
ORD_1772,CUST_303,2025-01-26,Basic Plan,LinkedIn,888.98,229.05,Completed
ORD_1773,CUST_310,2025-03-25,Pro Plan,Instagram,360.64,128.75,Completed
ORD_1774,CUST_865,2024-08-19,Onboarding,LinkedIn,1042.68,405.65,Completed
ORD_1775,CUST_469,2024-08-11,Enterprise Plan,LinkedIn,898.26,218.34,Completed
ORD_1776,CUST_240,2025-01-08,Pro Plan,Referral,952.26,241.7,Completed
ORD_1777,CUST_742,2024-06-20,Pro Plan,LinkedIn,454.98,106.9,Completed
ORD_1778,CUST_543,2024-07-24,Pro Plan,Referral,225.65,93.44,Completed
ORD_1779,CUST_481,2024-10-30,Pro Plan,Google Search,1015.38,404.12,Cancelled
ORD_1780,CUST_1077,2024-01-29,Business Plan,TikTok,768.76,179.85,Completed
ORD_1781,CUST_633,2024-03-20,Basic Plan,TikTok,610.69,154.02,Completed
ORD_1782,CUST_538,2024-09-11,Basic Plan,Partnership,391.69,126.96,Completed
ORD_1783,CUST_613,2024-06-27,Onboarding,LinkedIn,782.44,186.85,Completed
ORD_1784,CUST_899,2024-04-10,Basic Plan,LinkedIn,411.86,83.59,Completed
ORD_1785,CUST_321,2024-12-18,Add-on,LinkedIn,506.87,96.8,Completed
ORD_1786,CUST_778,2024-02-23,Basic Plan,Google Search,1110.83,215.74,Completed
ORD_1787,CUST_768,2024-08-22,Business Plan,TikTok,807.3,313.34,Completed
ORD_1788,CUST_370,2025-05-24,Enterprise Plan,LinkedIn,473.91,210.45,Refunded
ORD_1789,CUST_490,2025-02-24,Onboarding,LinkedIn,500.71,122.12,Refunded
ORD_1790,CUST_105,2024-11-05,Basic Plan,LinkedIn,121.52,30.92,Completed
ORD_1791,CUST_15,2024-03-03,Basic Plan,Google Search,288.44,105.62,Completed
ORD_1792,CUST_1349,2025-06-13,Pro Plan,TikTok,268.33,81.43,Completed
ORD_1793,CUST_560,2024-08-27,Basic Plan,Partnership,674.61,242.07,Cancelled
ORD_1794,CUST_833,2024-04-03,Pro Plan,LinkedIn,992.74,347.2,Refunded
ORD_1795,CUST_1479,2024-07-17,Business Plan,Partnership,274.19,95.73,Cancelled
ORD_1796,CUST_400,2024-03-22,Premium Support,LinkedIn,89.84,29.99,Completed
ORD_1797,CUST_1227,2024-03-29,Pro Plan,LinkedIn,79.85,16.56,Completed
ORD_1798,CUST_1284,2024-08-08,Business Plan,LinkedIn,991.56,154.96,Completed
ORD_1799,CUST_1447,2025-01-01,Basic Plan,LinkedIn,301.29,52.23,Completed
ORD_1800,CUST_639,2025-06-03,Pro Plan,LinkedIn,737.4,223.2,Completed
ORD_1801,CUST_1174,2025-01-08,Pro Plan,Event Walk-in,303.26,50.03,Refunded
ORD_1802,CUST_315,2025-05-20,Basic Plan,Referral,806.67,245.31,Completed
ORD_1803,CUST_716,2024-12-21,Basic Plan,TikTok,780.25,203.76,Completed
ORD_1804,CUST_187,2025-02-08,Business Plan,LinkedIn,85.44,18.69,Completed
ORD_1805,CUST_586,2024-08-13,Pro Plan,Google Search,220.0,33.28,Completed
ORD_1806,CUST_215,2024-05-18,Basic Plan,Partnership,1057.02,401.14,Completed
ORD_1807,CUST_1183,2024-02-21,Pro Plan,LinkedIn,286.51,81.21,Completed
ORD_1808,CUST_1000,2024-09-04,Business Plan,LinkedIn,927.01,143.16,Completed
ORD_1809,CUST_760,2025-05-06,Basic Plan,LinkedIn,390.55,165.92,Cancelled
ORD_1810,CUST_1441,2024-02-29,Add-on,Instagram,559.2,123.73,Completed
ORD_1811,CUST_1101,2024-09-30,Basic Plan,Google Search,803.53,335.37,Completed
ORD_1812,CUST_306,2024-10-05,Business Plan,LinkedIn,613.05,243.05,Completed
ORD_1813,CUST_470,2025-01-08,Pro Plan,Partnership,399.05,173.14,Refunded
ORD_1814,CUST_566,2025-02-16,Pro Plan,Google Search,52.2,18.17,Completed
ORD_1815,CUST_1274,2024-08-29,Basic Plan,Google Search,195.04,41.33,Refunded
ORD_1816,CUST_242,2024-07-14,Basic Plan,Instagram,511.88,183.39,Completed
ORD_1817,CUST_510,2024-03-14,Business Plan,Partnership,829.57,240.78,Completed
ORD_1818,CUST_1120,2024-07-16,Basic Plan,LinkedIn,802.73,237.2,Completed
ORD_1819,CUST_1358,2024-05-31,Basic Plan,Partnership,666.0,217.87,Completed
ORD_1820,CUST_924,2025-01-29,Business Plan,Event Walk-in,430.09,121.86,Completed
ORD_1821,CUST_1500,2024-10-12,Basic Plan,Google Search,660.54,123.79,Completed
ORD_1822,CUST_944,2025-03-14,Basic Plan,Partnership,679.22,146.15,Refunded
ORD_1823,CUST_425,2024-02-12,Basic Plan,Referral,457.52,128.47,Refunded
ORD_1824,CUST_795,2025-03-21,Basic Plan,LinkedIn,277.37,59.26,Completed
ORD_1825,CUST_72,2025-01-06,Pro Plan,Google Search,99.02,25.63,Completed
ORD_1826,CUST_347,2025-05-28,Business Plan,Google Search,208.4,47.66,Refunded
ORD_1827,CUST_194,2024-03-29,Pro Plan,LinkedIn,231.59,95.34,Completed
ORD_1828,CUST_243,2024-08-02,Basic Plan,Event Walk-in,1052.26,453.69,Completed
ORD_1829,CUST_912,2024-02-16,Pro Plan,Instagram,341.39,135.92,Completed
ORD_1830,CUST_929,2024-02-21,Pro Plan,Google Search,1042.8,214.77,Completed
ORD_1831,CUST_776,2024-07-16,Basic Plan,LinkedIn,365.82,79.36,Completed
ORD_1832,CUST_1231,2025-05-01,Basic Plan,LinkedIn,789.33,349.54,Completed
ORD_1833,CUST_1266,2025-06-30,Add-on,TikTok,152.28,60.76,Completed
ORD_1834,CUST_410,2024-06-19,Onboarding,Google Search,1130.35,300.31,Completed
ORD_1835,CUST_46,2024-05-03,Basic Plan,Instagram,134.18,57.83,Completed
ORD_1836,CUST_371,2025-02-17,Basic Plan,Instagram,53.42,12.56,Completed
ORD_1837,CUST_264,2024-10-28,Basic Plan,LinkedIn,422.76,122.92,Completed
ORD_1838,CUST_929,2024-01-13,Add-on,Google Search,380.62,84.06,Completed
ORD_1839,CUST_557,2024-12-24,Basic Plan,Instagram,478.14,198.84,Completed
ORD_1840,CUST_912,2025-04-08,Basic Plan,Instagram,883.16,157.86,Completed
ORD_1841,CUST_362,2024-02-11,Basic Plan,LinkedIn,1130.26,252.79,Completed
ORD_1842,CUST_491,2025-01-26,Business Plan,LinkedIn,242.36,64.04,Completed
ORD_1843,CUST_216,2024-02-03,Enterprise Plan,Google Search,903.09,221.98,Completed
ORD_1844,CUST_277,2024-01-30,Pro Plan,Google Search,342.91,142.02,Completed
ORD_1845,CUST_598,2024-01-25,Basic Plan,LinkedIn,750.17,227.33,Completed
ORD_1846,CUST_1422,2024-04-28,Business Plan,TikTok,394.1,78.41,Completed
ORD_1847,CUST_270,2025-01-28,Add-on,LinkedIn,20.43,3.55,Cancelled
ORD_1848,CUST_1119,2024-11-04,Enterprise Plan,LinkedIn,165.1,54.37,Refunded
ORD_1849,CUST_274,2024-06-07,Pro Plan,Google Search,499.27,129.66,Completed
ORD_1850,CUST_1293,2025-06-23,Basic Plan,LinkedIn,981.02,185.5,Cancelled
ORD_1851,CUST_174,2025-02-27,Premium Support,LinkedIn,510.3,168.54,Completed
ORD_1852,CUST_378,2024-03-22,Onboarding,LinkedIn,1185.48,389.53,Completed
ORD_1853,CUST_516,2025-04-03,Add-on,Partnership,1066.94,260.09,Completed
ORD_1854,CUST_1004,2025-01-27,Basic Plan,LinkedIn,425.04,66.12,Completed
ORD_1855,CUST_66,2024-01-21,Basic Plan,LinkedIn,740.18,145.17,Completed
ORD_1856,CUST_28,2024-08-04,Pro Plan,LinkedIn,332.3,75.62,Completed
ORD_1857,CUST_63,2024-05-19,Basic Plan,Google Search,932.05,214.71,Completed
ORD_1858,CUST_1055,2024-11-26,Add-on,LinkedIn,50.41,8.45,Completed
ORD_1859,CUST_1102,2025-06-25,Pro Plan,Google Search,345.01,72.63,Cancelled
ORD_1860,CUST_1208,2024-07-23,Pro Plan,LinkedIn,348.64,103.03,Cancelled
ORD_1861,CUST_734,2025-04-10,Basic Plan,Google Search,791.67,265.44,Completed
ORD_1862,CUST_1129,2024-07-12,Basic Plan,LinkedIn,496.22,151.1,Completed
ORD_1863,CUST_393,2024-12-17,Basic Plan,LinkedIn,970.81,302.14,Completed
ORD_1864,CUST_1406,2024-02-26,Pro Plan,Google Search,902.35,158.65,Completed
ORD_1865,CUST_201,2025-03-10,Add-on,Google Search,357.94,103.07,Completed
ORD_1866,CUST_931,2024-06-30,Basic Plan,Partnership,320.55,98.63,Completed
ORD_1867,CUST_544,2024-06-24,Onboarding,LinkedIn,450.43,165.96,Cancelled
ORD_1868,CUST_583,2025-03-31,Business Plan,Instagram,588.7,235.08,Completed
ORD_1869,CUST_981,2024-11-18,Pro Plan,Google Search,208.7,76.25,Completed
ORD_1870,CUST_1095,2025-03-19,Basic Plan,Google Search,537.1,93.34,Completed
ORD_1871,CUST_920,2024-03-15,Business Plan,Google Search,642.27,221.98,Completed
ORD_1872,CUST_506,2024-02-25,Enterprise Plan,Google Search,212.63,78.89,Cancelled
ORD_1873,CUST_147,2024-05-18,Business Plan,LinkedIn,525.13,153.39,Completed
ORD_1874,CUST_48,2024-11-24,Business Plan,Google Search,1081.99,483.67,Completed
ORD_1875,CUST_808,2025-04-03,Pro Plan,Google Search,457.13,158.52,Completed
ORD_1876,CUST_1063,2025-01-30,Basic Plan,Partnership,154.2,48.5,Cancelled
ORD_1877,CUST_887,2024-06-23,Business Plan,Google Search,972.85,177.51,Completed
ORD_1878,CUST_384,2024-06-06,Basic Plan,Partnership,349.67,150.9,Completed
ORD_1879,CUST_1124,2025-03-22,Enterprise Plan,LinkedIn,787.37,344.36,Completed
ORD_1880,CUST_95,2024-03-29,Onboarding,LinkedIn,154.35,33.9,Completed
ORD_1881,CUST_1198,2025-05-26,Enterprise Plan,LinkedIn,141.78,32.18,Completed
ORD_1882,CUST_1052,2025-06-12,Business Plan,Partnership,913.14,378.3,Completed
ORD_1883,CUST_76,2024-08-03,Business Plan,LinkedIn,847.09,235.81,Completed
ORD_1884,CUST_41,2025-04-03,Pro Plan,LinkedIn,626.37,280.42,Completed
ORD_1885,CUST_314,2024-03-21,Basic Plan,Google Search,275.78,48.94,Completed
ORD_1886,CUST_450,2024-03-23,Business Plan,Google Search,1132.44,273.83,Refunded
ORD_1887,CUST_184,2024-12-09,Business Plan,LinkedIn,1009.59,334.3,Completed
ORD_1888,CUST_187,2025-06-03,Basic Plan,LinkedIn,810.19,229.06,Completed
ORD_1889,CUST_652,2024-08-15,Enterprise Plan,LinkedIn,808.2,302.2,Completed
ORD_1890,CUST_347,2024-06-21,Pro Plan,Google Search,63.51,23.59,Cancelled
ORD_1891,CUST_60,2024-11-19,Basic Plan,Google Search,940.62,230.43,Completed
ORD_1892,CUST_1456,2025-02-22,Enterprise Plan,Google Search,703.8,314.98,Completed
ORD_1893,CUST_1173,2025-03-17,Pro Plan,Google Search,841.48,375.11,Completed
ORD_1894,CUST_1445,2024-12-12,Basic Plan,LinkedIn,1008.04,175.87,Completed
ORD_1895,CUST_649,2024-06-28,Basic Plan,Partnership,1001.17,238.81,Refunded
ORD_1896,CUST_504,2024-11-09,Pro Plan,LinkedIn,862.12,314.15,Completed
ORD_1897,CUST_719,2025-04-12,Business Plan,LinkedIn,917.78,401.05,Completed
ORD_1898,CUST_1372,2024-03-27,Add-on,Partnership,492.74,173.02,Refunded
ORD_1899,CUST_48,2025-02-09,Basic Plan,Google Search,223.31,56.51,Completed
ORD_1900,CUST_44,2025-01-24,Enterprise Plan,TikTok,459.14,100.25,Completed
ORD_1901,CUST_1223,2024-09-20,Pro Plan,Google Search,146.75,41.59,Completed
ORD_1902,CUST_822,2024-10-05,Business Plan,Instagram,791.66,230.24,Completed
ORD_1903,CUST_757,2024-11-06,Basic Plan,LinkedIn,364.89,98.18,Completed
ORD_1904,CUST_943,2025-04-12,Pro Plan,Google Search,912.21,353.86,Completed
ORD_1905,CUST_638,2024-07-27,Basic Plan,LinkedIn,22.42,6.91,Completed
ORD_1906,CUST_1092,2024-10-22,Onboarding,LinkedIn,1144.04,320.71,Completed
ORD_1907,CUST_385,2024-08-24,Add-on,LinkedIn,1195.22,466.24,Completed
ORD_1908,CUST_1408,2024-05-16,Enterprise Plan,Google Search,1141.23,457.06,Completed
ORD_1909,CUST_321,2025-06-01,Pro Plan,LinkedIn,484.06,85.34,Completed
ORD_1910,CUST_689,2025-05-03,Onboarding,Partnership,1134.07,388.91,Refunded
ORD_1911,CUST_530,2025-03-19,Add-on,Google Search,802.93,326.13,Completed
ORD_1912,CUST_1028,2024-10-24,Basic Plan,LinkedIn,713.79,255.34,Completed
ORD_1913,CUST_1357,2025-05-20,Basic Plan,Google Search,84.24,24.2,Completed
ORD_1914,CUST_554,2024-02-03,Basic Plan,LinkedIn,547.04,103.21,Refunded
ORD_1915,CUST_164,2024-07-12,Basic Plan,LinkedIn,912.5,309.02,Completed
ORD_1916,CUST_308,2024-05-25,Business Plan,Google Search,721.47,192.64,Refunded
ORD_1917,CUST_128,2025-06-10,Basic Plan,LinkedIn,432.33,126.86,Completed
ORD_1918,CUST_1225,2025-01-14,Pro Plan,Google Search,49.87,10.11,Completed
ORD_1919,CUST_925,2025-01-20,Add-on,Google Search,718.84,108.11,Completed
ORD_1920,CUST_3,2024-06-11,Onboarding,Instagram,180.96,64.83,Completed
ORD_1921,CUST_1273,2024-12-06,Pro Plan,Google Search,1132.34,359.39,Completed
ORD_1922,CUST_687,2025-03-16,Enterprise Plan,LinkedIn,259.87,44.89,Completed
ORD_1923,CUST_570,2025-02-01,Basic Plan,LinkedIn,583.37,207.11,Completed
ORD_1924,CUST_1037,2025-01-16,Basic Plan,Google Search,45.03,9.79,Cancelled
ORD_1925,CUST_1306,2024-08-18,Basic Plan,Google Search,834.48,280.71,Completed
ORD_1926,CUST_600,2024-07-09,Pro Plan,LinkedIn,796.87,348.61,Completed
ORD_1927,CUST_672,2025-01-26,Basic Plan,Referral,678.41,109.68,Completed
ORD_1928,CUST_496,2025-05-21,Basic Plan,LinkedIn,1115.86,206.51,Completed
ORD_1929,CUST_1162,2025-03-14,Business Plan,Event Walk-in,1153.89,379.93,Completed
ORD_1930,CUST_1067,2024-05-07,Pro Plan,LinkedIn,679.91,109.45,Completed
ORD_1931,CUST_1336,2024-02-20,Pro Plan,Referral,1131.28,346.35,Completed
ORD_1932,CUST_849,2024-07-15,Onboarding,Google Search,956.31,245.49,Completed
ORD_1933,CUST_1103,2025-05-13,Basic Plan,Google Search,717.66,236.58,Completed
ORD_1934,CUST_881,2024-02-16,Basic Plan,LinkedIn,596.12,158.57,Completed
ORD_1935,CUST_545,2024-03-05,Basic Plan,Google Search,712.46,302.57,Completed
ORD_1936,CUST_841,2024-01-09,Business Plan,TikTok,531.97,208.15,Completed
ORD_1937,CUST_227,2024-08-16,Pro Plan,Google Search,650.93,110.18,Completed
ORD_1938,CUST_1187,2025-04-17,Basic Plan,LinkedIn,1049.59,262.95,Completed
ORD_1939,CUST_1249,2024-07-22,Basic Plan,LinkedIn,341.0,129.47,Completed
ORD_1940,CUST_432,2025-05-06,Business Plan,Partnership,941.66,253.84,Completed
ORD_1941,CUST_1229,2024-11-16,Basic Plan,Instagram,806.72,153.48,Completed
ORD_1942,CUST_422,2024-07-30,Add-on,Referral,1023.27,244.83,Completed
ORD_1943,CUST_946,2025-05-20,Premium Support,Google Search,516.81,174.84,Completed
ORD_1944,CUST_220,2024-09-29,Pro Plan,Google Search,399.47,111.55,Completed
ORD_1945,CUST_1038,2024-02-19,Business Plan,Google Search,306.84,99.91,Completed
ORD_1946,CUST_549,2024-08-11,Pro Plan,Instagram,933.82,372.53,Completed
ORD_1947,CUST_1195,2024-09-18,Basic Plan,Instagram,61.1,18.64,Completed
ORD_1948,CUST_1131,2024-06-01,Onboarding,Event Walk-in,637.17,137.45,Refunded
ORD_1949,CUST_980,2024-09-15,Enterprise Plan,Google Search,545.57,196.33,Completed
ORD_1950,CUST_713,2025-06-28,Enterprise Plan,Instagram,1000.73,198.07,Refunded
ORD_1951,CUST_699,2024-04-01,Pro Plan,Instagram,133.58,35.28,Completed
ORD_1952,CUST_213,2024-04-09,Business Plan,Google Search,489.25,192.33,Completed
ORD_1953,CUST_1112,2024-08-22,Basic Plan,Partnership,668.96,263.68,Completed
ORD_1954,CUST_1306,2024-10-28,Pro Plan,Google Search,114.31,21.48,Refunded
ORD_1955,CUST_33,2024-09-07,Onboarding,Referral,1184.85,387.66,Completed
ORD_1956,CUST_989,2024-09-15,Basic Plan,TikTok,348.57,70.13,Completed
ORD_1957,CUST_1457,2025-05-05,Basic Plan,LinkedIn,1135.13,334.55,Completed
ORD_1958,CUST_43,2024-10-09,Basic Plan,Partnership,1161.42,303.26,Completed
ORD_1959,CUST_634,2025-04-13,Enterprise Plan,LinkedIn,460.54,75.45,Completed
ORD_1960,CUST_954,2024-09-05,Pro Plan,Instagram,1094.36,349.48,Completed
ORD_1961,CUST_128,2025-03-31,Pro Plan,LinkedIn,29.79,6.14,Completed
ORD_1962,CUST_756,2024-06-12,Basic Plan,Google Search,644.31,175.17,Completed
ORD_1963,CUST_165,2024-02-22,Basic Plan,Partnership,1075.27,266.27,Completed
ORD_1964,CUST_561,2025-04-17,Pro Plan,LinkedIn,609.28,108.05,Cancelled
ORD_1965,CUST_1415,2024-10-28,Pro Plan,LinkedIn,1139.01,316.64,Refunded
ORD_1966,CUST_1490,2025-01-09,Onboarding,Event Walk-in,769.98,209.67,Completed
ORD_1967,CUST_535,2024-07-13,Basic Plan,Google Search,824.51,283.28,Completed
ORD_1968,CUST_886,2024-11-23,Basic Plan,Instagram,395.37,95.51,Completed
ORD_1969,CUST_1444,2025-05-19,Business Plan,Google Search,356.53,97.53,Completed
ORD_1970,CUST_1442,2024-02-22,Pro Plan,Google Search,109.97,20.37,Completed
ORD_1971,CUST_357,2024-01-22,Basic Plan,Google Search,140.54,53.61,Completed
ORD_1972,CUST_812,2024-11-11,Business Plan,LinkedIn,715.08,256.51,Completed
ORD_1973,CUST_249,2024-07-28,Pro Plan,LinkedIn,47.93,10.94,Completed
ORD_1974,CUST_1338,2024-07-22,Business Plan,LinkedIn,304.96,106.97,Completed
ORD_1975,CUST_1480,2025-06-14,Business Plan,LinkedIn,808.08,363.46,Completed
ORD_1976,CUST_213,2024-06-10,Business Plan,Google Search,890.79,379.84,Completed
ORD_1977,CUST_163,2025-05-11,Business Plan,Partnership,432.77,134.62,Refunded
ORD_1978,CUST_387,2025-01-17,Business Plan,LinkedIn,51.95,15.74,Completed
ORD_1979,CUST_344,2024-11-15,Pro Plan,Google Search,27.93,6.95,Completed
ORD_1980,CUST_267,2024-11-11,Business Plan,Instagram,29.73,10.35,Completed
ORD_1981,CUST_944,2024-05-20,Basic Plan,Partnership,571.48,242.99,Completed
ORD_1982,CUST_1064,2025-04-29,Pro Plan,LinkedIn,333.21,68.94,Completed
ORD_1983,CUST_1087,2025-05-10,Business Plan,Google Search,879.46,336.05,Completed
ORD_1984,CUST_1485,2024-03-31,Pro Plan,LinkedIn,397.02,153.03,Completed
ORD_1985,CUST_454,2024-03-17,Business Plan,LinkedIn,42.38,17.34,Cancelled
ORD_1986,CUST_1118,2024-07-08,Enterprise Plan,TikTok,627.8,239.76,Completed
ORD_1987,CUST_384,2024-01-25,Pro Plan,Partnership,388.28,95.15,Completed
ORD_1988,CUST_1488,2025-01-08,Pro Plan,Partnership,784.17,290.36,Cancelled
ORD_1989,CUST_161,2024-10-21,Pro Plan,Instagram,157.21,32.06,Completed
ORD_1990,CUST_118,2025-05-31,Basic Plan,LinkedIn,1063.9,323.84,Completed
ORD_1991,CUST_524,2024-03-21,Pro Plan,LinkedIn,148.86,56.03,Completed
ORD_1992,CUST_110,2025-02-10,Add-on,LinkedIn,357.0,131.48,Completed
ORD_1993,CUST_51,2024-05-13,Basic Plan,Instagram,596.15,135.82,Cancelled
ORD_1994,CUST_172,2024-11-29,Basic Plan,Instagram,278.93,122.4,Completed
ORD_1995,CUST_207,2025-02-22,Business Plan,Partnership,33.62,11.7,Completed
ORD_1996,CUST_1089,2024-05-03,Basic Plan,Google Search,798.03,208.93,Refunded
ORD_1997,CUST_1489,2024-12-23,Business Plan,Google Search,574.31,92.63,Completed
ORD_1998,CUST_1243,2025-06-06,Premium Support,Google Search,762.84,222.91,Completed
ORD_1999,CUST_552,2025-04-11,Pro Plan,Google Search,1193.06,255.24,Completed
ORD_2000,CUST_247,2024-11-11,Business Plan,Instagram,450.68,169.7,Completed
ORD_2001,CUST_1220,2024-10-31,Basic Plan,LinkedIn,1142.13,462.51,Completed
ORD_2002,CUST_461,2024-04-20,Pro Plan,Referral,995.93,367.61,Completed
ORD_2003,CUST_1172,2025-03-28,Business Plan,LinkedIn,105.59,25.12,Completed
ORD_2004,CUST_1182,2024-08-02,Basic Plan,Google Search,1170.63,186.79,Completed
ORD_2005,CUST_1386,2025-01-28,Business Plan,LinkedIn,1045.65,322.24,Completed
ORD_2006,CUST_1394,2025-04-01,Pro Plan,Google Search,53.2,17.74,Completed
ORD_2007,CUST_1065,2025-01-06,Basic Plan,LinkedIn,77.6,34.16,Cancelled
ORD_2008,CUST_1142,2024-04-12,Business Plan,LinkedIn,768.74,265.11,Completed
ORD_2009,CUST_395,2025-04-12,Onboarding,LinkedIn,1062.88,288.39,Completed
ORD_2010,CUST_508,2024-12-24,Basic Plan,Google Search,1165.38,194.62,Cancelled
ORD_2011,CUST_387,2025-05-08,Business Plan,LinkedIn,935.18,140.89,Completed
ORD_2012,CUST_571,2024-09-21,Pro Plan,Partnership,425.92,90.64,Cancelled
ORD_2013,CUST_481,2024-11-08,Basic Plan,Google Search,1085.88,316.44,Cancelled
ORD_2014,CUST_387,2024-05-30,Business Plan,LinkedIn,193.73,38.12,Completed
ORD_2015,CUST_1391,2025-03-16,Enterprise Plan,Google Search,908.63,227.77,Completed
ORD_2016,CUST_1441,2024-12-19,Pro Plan,Instagram,50.95,17.69,Completed
ORD_2017,CUST_183,2024-06-08,Basic Plan,LinkedIn,296.77,67.31,Completed
ORD_2018,CUST_1293,2024-06-27,Enterprise Plan,LinkedIn,623.6,214.67,Refunded
ORD_2019,CUST_458,2025-02-07,Business Plan,Google Search,57.5,11.47,Completed
ORD_2020,CUST_126,2025-04-03,Enterprise Plan,TikTok,673.46,267.17,Completed
ORD_2021,CUST_186,2025-06-19,Pro Plan,LinkedIn,799.77,315.43,Completed
ORD_2022,CUST_347,2024-04-21,Basic Plan,Google Search,138.98,54.19,Completed
ORD_2023,CUST_1107,2024-04-05,Enterprise Plan,Instagram,1088.26,361.15,Completed
ORD_2024,CUST_368,2024-09-24,Basic Plan,Google Search,257.17,57.25,Refunded
ORD_2025,CUST_1052,2025-04-11,Basic Plan,Partnership,383.02,112.57,Completed
ORD_2026,CUST_287,2024-07-23,Business Plan,LinkedIn,380.9,98.55,Cancelled
ORD_2027,CUST_1143,2024-01-14,Basic Plan,Google Search,213.16,45.47,Completed
ORD_2028,CUST_639,2024-11-26,Basic Plan,LinkedIn,798.23,271.7,Completed
ORD_2029,CUST_516,2024-03-12,Basic Plan,Partnership,1120.42,286.06,Completed
ORD_2030,CUST_151,2024-11-19,Pro Plan,LinkedIn,616.05,254.67,Completed
ORD_2031,CUST_1122,2024-07-03,Pro Plan,Partnership,800.52,245.53,Cancelled
ORD_2032,CUST_559,2024-05-30,Onboarding,LinkedIn,91.09,17.49,Completed
ORD_2033,CUST_45,2024-02-21,Premium Support,Referral,65.24,16.77,Completed
ORD_2034,CUST_180,2025-04-22,Onboarding,Partnership,763.44,146.27,Completed
ORD_2035,CUST_583,2024-02-26,Basic Plan,Instagram,284.58,61.31,Completed
ORD_2036,CUST_10,2025-01-27,Enterprise Plan,Google Search,1165.75,437.06,Completed
ORD_2037,CUST_461,2024-01-29,Business Plan,Referral,680.32,229.28,Completed
ORD_2038,CUST_1428,2024-08-11,Pro Plan,Google Search,978.51,427.45,Completed
ORD_2039,CUST_556,2024-11-16,Basic Plan,LinkedIn,125.71,32.49,Completed
ORD_2040,CUST_1080,2024-04-06,Add-on,Partnership,672.63,127.52,Completed
ORD_2041,CUST_620,2024-03-23,Basic Plan,LinkedIn,178.77,52.85,Completed
ORD_2042,CUST_445,2025-01-12,Pro Plan,Google Search,917.14,322.06,Completed
ORD_2043,CUST_750,2024-06-11,Pro Plan,LinkedIn,428.26,142.26,Completed
ORD_2044,CUST_1395,2025-04-08,Basic Plan,LinkedIn,22.78,7.15,Completed
ORD_2045,CUST_1248,2024-05-30,Enterprise Plan,LinkedIn,1199.49,407.44,Completed
ORD_2046,CUST_1490,2024-05-23,Business Plan,Event Walk-in,830.65,281.67,Refunded
ORD_2047,CUST_1196,2024-05-13,Basic Plan,Partnership,592.17,254.55,Completed
ORD_2048,CUST_165,2025-06-04,Basic Plan,Partnership,265.01,56.35,Completed
ORD_2049,CUST_439,2024-09-16,Basic Plan,TikTok,957.68,188.31,Completed
ORD_2050,CUST_981,2024-09-25,Enterprise Plan,Google Search,372.15,56.27,Completed
ORD_2051,CUST_702,2024-10-25,Basic Plan,Google Search,164.59,64.08,Completed
ORD_2052,CUST_278,2025-01-23,Basic Plan,Partnership,271.39,45.68,Completed
ORD_2053,CUST_739,2025-05-30,Pro Plan,TikTok,200.46,65.72,Completed
ORD_2054,CUST_1324,2025-03-06,Onboarding,Referral,1036.01,194.13,Completed
ORD_2055,CUST_149,2024-09-12,Basic Plan,Instagram,763.29,299.62,Completed
ORD_2056,CUST_450,2024-02-24,Business Plan,Google Search,516.59,211.82,Cancelled
ORD_2057,CUST_1391,2025-03-28,Add-on,Google Search,567.22,222.68,Completed
ORD_2058,CUST_256,2024-06-09,Basic Plan,LinkedIn,579.4,198.63,Completed
ORD_2059,CUST_1036,2025-05-20,Basic Plan,TikTok,1104.94,354.97,Refunded
ORD_2060,CUST_773,2024-04-11,Pro Plan,Google Search,366.9,151.15,Completed
ORD_2061,CUST_930,2025-05-11,Pro Plan,Partnership,687.34,203.36,Completed
ORD_2062,CUST_849,2024-09-20,Pro Plan,Google Search,1187.53,273.94,Completed
ORD_2063,CUST_1036,2025-04-03,Pro Plan,TikTok,263.38,75.76,Completed
ORD_2064,CUST_775,2024-06-20,Basic Plan,Referral,1018.98,295.23,Completed
ORD_2065,CUST_637,2024-09-27,Business Plan,LinkedIn,492.79,187.79,Completed
ORD_2066,CUST_1378,2025-01-29,Add-on,Partnership,600.04,246.88,Completed
ORD_2067,CUST_688,2025-05-31,Basic Plan,Google Search,1074.3,274.7,Completed
ORD_2068,CUST_212,2025-03-28,Basic Plan,Google Search,1072.94,352.85,Completed
ORD_2069,CUST_234,2024-02-19,Basic Plan,Instagram,128.53,33.6,Completed
ORD_2070,CUST_1410,2024-04-22,Basic Plan,LinkedIn,214.99,79.92,Completed
ORD_2071,CUST_1111,2024-10-26,Basic Plan,Referral,214.31,51.0,Completed
ORD_2072,CUST_1104,2024-06-12,Business Plan,Partnership,624.86,112.21,Completed
ORD_2073,CUST_906,2024-01-02,Basic Plan,Referral,474.55,204.64,Completed
