order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_2459,CUST_822,2025-06-02,Partner Offer,Event Walk-in,45.8,14.44,Completed
ORD_2460,CUST_1438,2025-02-26,Media Package,Instagram,96.11,37.49,Completed
ORD_2461,CUST_361,2024-05-17,Corporate Package,Google Search,49.89,34.16,Completed
ORD_2462,CUST_941,2024-11-16,Creative Studio,LinkedIn,61.8,36.22,Refunded
ORD_2463,CUST_1440,2024-12-30,Workshop,LinkedIn,169.96,68.76,Completed
ORD_2464,CUST_459,2025-04-30,Creative Studio,TikTok,72.31,42.41,Completed
ORD_2465,CUST_585,2024-10-26,Media Package,Event Walk-in,290.32,197.39,Refunded
ORD_2466,CUST_125,2024-05-16,Partner Offer,Partnership,186.47,125.48,Completed
ORD_2467,CUST_1159,2025-05-10,Partner Offer,LinkedIn,359.33,116.24,Completed
ORD_2468,CUST_811,2024-11-08,Creative Studio,Partnership,174.75,92.95,Completed
ORD_2469,CUST_729,2025-04-14,Workshop,Event Walk-in,450.05,256.49,Completed
ORD_2470,CUST_1443,2024-07-01,Membership,LinkedIn,182.33,105.92,Refunded
ORD_2471,CUST_148,2024-10-21,Creative Studio,Event Walk-in,104.99,44.56,Completed
ORD_2472,CUST_537,2024-10-29,Event Ticket,Instagram,151.04,52.84,Completed
ORD_2473,CUST_822,2024-10-13,Membership,Event Walk-in,97.6,58.14,Completed
ORD_2474,CUST_251,2024-01-10,Event Ticket,Instagram,375.19,122.99,Completed
ORD_2475,CUST_1049,2025-02-13,Event Ticket,Event Walk-in,61.63,40.59,Completed
ORD_2476,CUST_1437,2025-04-29,Media Package,Google Search,101.43,31.72,Completed
ORD_2477,CUST_1356,2024-10-13,Creative Studio,LinkedIn,294.35,132.92,Completed
ORD_2478,CUST_920,2024-02-02,Corporate Package,LinkedIn,245.22,113.75,Completed
ORD_2479,CUST_488,2025-01-24,Media Package,Event Walk-in,24.38,8.71,Refunded
ORD_2480,CUST_1120,2025-03-17,Workshop,Partnership,279.04,172.77,Completed
ORD_2481,CUST_49,2024-08-08,Membership,Google Search,141.46,83.23,Completed
ORD_2482,CUST_1305,2024-09-04,Corporate Package,TikTok,188.31,81.41,Completed
ORD_2483,CUST_633,2024-02-03,Corporate Package,Partnership,273.3,118.14,Completed
ORD_2484,CUST_188,2024-05-10,Corporate Package,LinkedIn,277.38,188.65,Completed
ORD_2485,CUST_228,2024-12-25,Membership,Referral,246.5,142.16,Completed
ORD_2486,CUST_52,2024-07-06,Partner Offer,LinkedIn,452.2,167.4,Completed
ORD_2487,CUST_487,2025-02-13,Corporate Package,Referral,185.35,63.08,Completed
ORD_2488,CUST_1446,2025-05-14,Corporate Package,LinkedIn,472.11,323.1,Completed
ORD_2489,CUST_1260,2024-04-18,Membership,Referral,158.8,90.7,Completed
ORD_2490,CUST_135,2024-06-10,Creative Studio,LinkedIn,410.49,201.56,Completed
ORD_2491,CUST_1273,2025-05-16,Partner Offer,Partnership,102.01,56.1,Completed
ORD_2492,CUST_737,2024-08-14,Event Ticket,Partnership,258.6,138.49,Completed
ORD_2493,CUST_1266,2024-04-29,Event Ticket,Google Search,161.8,70.12,Completed
ORD_2494,CUST_1365,2024-05-04,Media Package,TikTok,115.15,60.84,Completed
ORD_2495,CUST_1220,2024-07-30,Creative Studio,Event Walk-in,57.54,18.95,Completed
ORD_2496,CUST_730,2025-02-25,Membership,TikTok,455.16,190.25,Refunded
ORD_2497,CUST_290,2024-06-29,Event Ticket,Google Search,143.32,51.18,Completed
ORD_2498,CUST_1428,2024-12-13,Media Package,Google Search,35.93,21.44,Completed
ORD_2499,CUST_350,2024-11-14,Membership,Partnership,475.72,331.96,Completed
ORD_2500,CUST_738,2025-05-02,Event Ticket,Event Walk-in,376.72,162.73,Completed
ORD_2501,CUST_768,2024-03-11,Membership,Google Search,351.82,105.74,Completed
ORD_2502,CUST_81,2024-08-08,Creative Studio,LinkedIn,22.31,8.19,Refunded
ORD_2503,CUST_373,2025-06-09,Corporate Package,Event Walk-in,352.12,181.39,Completed
ORD_2504,CUST_1196,2024-02-27,Creative Studio,Partnership,33.82,12.81,Completed
ORD_2505,CUST_467,2024-10-12,Workshop,LinkedIn,235.8,121.02,Refunded
ORD_2506,CUST_708,2024-06-27,Creative Studio,Partnership,195.46,84.91,Completed
ORD_2507,CUST_346,2025-05-10,Membership,Referral,44.64,24.67,Completed
ORD_2508,CUST_759,2024-10-14,Membership,Google Search,62.64,25.96,Completed
ORD_2509,CUST_658,2024-07-25,Partner Offer,Instagram,393.97,159.96,Completed
ORD_2510,CUST_783,2024-03-25,Partner Offer,TikTok,30.05,21.02,Completed
ORD_2511,CUST_718,2024-05-24,Workshop,Partnership,99.64,37.87,Completed
ORD_2512,CUST_877,2025-06-30,Corporate Package,Instagram,284.01,141.0,Completed
ORD_2513,CUST_632,2025-05-02,Workshop,Referral,382.27,144.08,Completed
ORD_2514,CUST_1271,2025-04-28,Media Package,Instagram,400.7,174.12,Completed
ORD_2515,CUST_471,2024-11-18,Membership,TikTok,136.52,51.92,Completed
ORD_2516,CUST_1375,2025-03-26,Partner Offer,Google Search,323.0,108.57,Completed
ORD_2517,CUST_1130,2025-03-26,Partner Offer,LinkedIn,97.78,42.1,Refunded
ORD_2518,CUST_26,2024-12-28,Event Ticket,Event Walk-in,94.51,62.38,Completed
ORD_2519,CUST_840,2025-01-19,Workshop,Instagram,471.78,241.51,Completed
ORD_2520,CUST_1362,2024-05-11,Corporate Package,LinkedIn,161.85,108.6,Completed
ORD_2521,CUST_153,2025-02-09,Workshop,Google Search,182.17,103.94,Completed
ORD_2522,CUST_1283,2024-10-08,Creative Studio,Google Search,449.92,164.02,Completed
ORD_2523,CUST_1491,2024-10-19,Partner Offer,LinkedIn,77.78,40.18,Completed
ORD_2524,CUST_40,2024-07-29,Event Ticket,Referral,191.41,79.26,Completed
ORD_2525,CUST_624,2024-03-26,Event Ticket,TikTok,448.73,213.24,Completed
ORD_2526,CUST_23,2024-11-21,Creative Studio,Referral,35.94,20.09,Cancelled
ORD_2527,CUST_150,2024-06-23,Media Package,Partnership,242.85,128.97,Completed
ORD_2528,CUST_233,2024-05-08,Event Ticket,TikTok,253.32,156.69,Completed
ORD_2529,CUST_1134,2025-02-06,Corporate Package,Google Search,147.91,101.09,Completed
ORD_2530,CUST_1210,2024-01-11,Corporate Package,Instagram,418.43,194.15,Completed
ORD_2531,CUST_758,2025-02-22,Membership,Partnership,328.27,198.67,Completed
ORD_2532,CUST_1352,2025-01-13,Corporate Package,Google Search,228.8,143.98,Completed
ORD_2533,CUST_1269,2024-11-29,Partner Offer,Instagram,136.85,67.92,Completed
ORD_2534,CUST_856,2024-04-01,Media Package,Google Search,234.13,159.4,Completed
ORD_2535,CUST_1013,2025-02-12,Event Ticket,TikTok,84.97,41.0,Completed
ORD_2536,CUST_1233,2024-03-04,Partner Offer,Instagram,382.41,265.18,Completed
ORD_2537,CUST_375,2024-09-03,Partner Offer,Google Search,36.73,14.45,Completed
ORD_2538,CUST_834,2025-03-24,Event Ticket,Referral,429.85,258.81,Completed
ORD_2539,CUST_1256,2024-10-24,Workshop,Google Search,233.67,116.08,Completed
ORD_2540,CUST_497,2024-11-25,Creative Studio,Referral,279.16,95.31,Completed
ORD_2541,CUST_275,2024-07-22,Event Ticket,Referral,107.81,36.9,Completed
ORD_2542,CUST_790,2024-10-26,Partner Offer,Partnership,107.51,32.5,Completed
ORD_2543,CUST_1393,2025-04-06,Corporate Package,TikTok,144.04,43.49,Completed
ORD_2544,CUST_1384,2024-10-24,Event Ticket,Partnership,73.76,49.5,Completed
ORD_2545,CUST_934,2024-10-27,Media Package,Instagram,179.83,82.14,Completed
ORD_2546,CUST_670,2024-12-20,Partner Offer,Referral,101.2,53.12,Completed
ORD_2547,CUST_1206,2024-08-03,Event Ticket,Event Walk-in,66.63,43.23,Completed
ORD_2548,CUST_52,2024-07-24,Partner Offer,LinkedIn,340.11,214.55,Completed
ORD_2549,CUST_949,2025-01-10,Membership,Instagram,205.94,141.97,Refunded
ORD_2550,CUST_517,2024-09-05,Corporate Package,Instagram,52.94,27.26,Completed
ORD_2551,CUST_740,2024-02-10,Creative Studio,Referral,310.65,122.73,Completed
ORD_2552,CUST_563,2024-12-27,Media Package,LinkedIn,111.89,69.72,Completed
ORD_2553,CUST_508,2025-01-23,Media Package,LinkedIn,421.05,253.24,Refunded
ORD_2554,CUST_649,2025-04-09,Event Ticket,Instagram,212.29,106.87,Completed
ORD_2555,CUST_520,2024-12-10,Event Ticket,TikTok,235.89,75.68,Completed
ORD_2556,CUST_1389,2025-01-25,Media Package,LinkedIn,477.9,150.96,Completed
ORD_2557,CUST_262,2025-01-30,Workshop,Google Search,144.36,74.77,Completed
ORD_2558,CUST_1439,2024-12-31,Event Ticket,Referral,302.32,175.61,Completed
ORD_2559,CUST_1116,2025-01-04,Corporate Package,Event Walk-in,225.92,149.73,Completed
ORD_2560,CUST_1036,2024-03-24,Event Ticket,Partnership,215.23,77.03,Completed
ORD_2561,CUST_1357,2025-02-23,Creative Studio,Google Search,418.74,172.74,Completed
ORD_2562,CUST_302,2024-08-02,Membership,LinkedIn,24.04,15.74,Completed
ORD_2563,CUST_86,2024-09-17,Media Package,Event Walk-in,434.44,217.19,Completed
ORD_2564,CUST_207,2024-04-19,Corporate Package,Event Walk-in,217.11,145.67,Completed
ORD_2565,CUST_736,2024-03-06,Membership,Instagram,207.13,132.22,Completed
ORD_2566,CUST_376,2024-01-15,Corporate Package,LinkedIn,67.61,47.23,Completed
ORD_2567,CUST_926,2024-09-23,Membership,LinkedIn,61.92,41.6,Completed
ORD_2568,CUST_1393,2025-06-16,Creative Studio,TikTok,198.22,59.96,Completed
ORD_2569,CUST_249,2024-08-03,Creative Studio,Event Walk-in,320.4,133.38,Completed
ORD_2570,CUST_1045,2025-02-01,Event Ticket,Referral,20.74,6.53,Completed
ORD_2571,CUST_577,2024-03-09,Workshop,Event Walk-in,426.03,213.79,Completed
ORD_2572,CUST_1263,2024-06-08,Event Ticket,LinkedIn,125.56,84.82,Refunded
ORD_2573,CUST_1172,2025-05-14,Event Ticket,Event Walk-in,284.76,103.57,Completed
ORD_2574,CUST_1408,2024-08-09,Workshop,Referral,295.61,107.91,Refunded
ORD_2575,CUST_44,2024-05-04,Workshop,Event Walk-in,116.12,67.76,Completed
ORD_2576,CUST_1200,2024-05-28,Media Package,Referral,287.4,160.57,Completed
ORD_2577,CUST_117,2024-04-07,Workshop,TikTok,268.2,125.09,Completed
ORD_2578,CUST_657,2024-08-13,Workshop,TikTok,168.59,64.29,Completed
ORD_2579,CUST_556,2024-04-18,Workshop,Referral,80.11,37.85,Completed
ORD_2580,CUST_458,2024-05-11,Event Ticket,LinkedIn,24.93,10.77,Completed
ORD_2581,CUST_709,2024-01-03,Event Ticket,Google Search,432.05,150.58,Completed
ORD_2582,CUST_486,2024-03-16,Media Package,Referral,409.35,199.91,Completed
ORD_2583,CUST_288,2025-04-12,Media Package,Instagram,401.65,237.8,Completed
ORD_2584,CUST_937,2024-04-15,Workshop,Partnership,122.21,64.14,Completed
ORD_2585,CUST_1067,2025-06-16,Media Package,Instagram,27.59,10.7,Completed
ORD_2586,CUST_316,2024-11-23,Corporate Package,LinkedIn,39.69,18.81,Completed
ORD_2587,CUST_710,2025-02-25,Membership,Instagram,288.48,147.09,Completed
ORD_2588,CUST_69,2024-03-29,Creative Studio,Partnership,327.16,188.76,Completed
ORD_2589,CUST_309,2025-06-14,Workshop,LinkedIn,410.57,260.31,Completed
ORD_2590,CUST_112,2025-06-06,Event Ticket,LinkedIn,313.82,150.06,Refunded
ORD_2591,CUST_821,2025-02-17,Partner Offer,Referral,392.21,250.93,Completed
ORD_2592,CUST_712,2024-03-23,Media Package,TikTok,428.94,142.45,Refunded
ORD_2593,CUST_1158,2024-07-24,Event Ticket,TikTok,164.84,87.76,Completed
ORD_2594,CUST_580,2025-04-16,Creative Studio,Partnership,348.66,124.8,Completed
ORD_2595,CUST_584,2024-04-28,Membership,Google Search,356.25,202.54,Completed
ORD_2596,CUST_540,2025-05-15,Corporate Package,Instagram,391.56,181.82,Cancelled
ORD_2597,CUST_100,2024-07-05,Partner Offer,TikTok,175.34,100.28,Completed
ORD_2598,CUST_590,2024-12-16,Workshop,Referral,438.81,295.02,Completed
ORD_2599,CUST_981,2025-05-18,Media Package,Event Walk-in,494.04,331.62,Completed
ORD_2600,CUST_1272,2024-03-05,Event Ticket,Partnership,151.88,106.09,Refunded
ORD_2601,CUST_837,2024-05-10,Creative Studio,TikTok,216.34,123.92,Completed
ORD_2602,CUST_1144,2025-03-10,Corporate Package,Instagram,376.72,190.16,Completed
ORD_2603,CUST_789,2024-04-22,Media Package,Event Walk-in,246.46,111.7,Completed
ORD_2604,CUST_1118,2024-04-22,Media Package,Event Walk-in,486.82,318.56,Completed
ORD_2605,CUST_1278,2024-04-07,Partner Offer,Google Search,374.08,185.15,Completed
ORD_2606,CUST_184,2024-07-17,Media Package,Google Search,441.06,217.2,Completed
ORD_2607,CUST_306,2024-04-05,Partner Offer,Partnership,131.96,88.47,Completed
ORD_2608,CUST_393,2024-07-18,Creative Studio,TikTok,327.63,148.87,Completed
ORD_2609,CUST_1493,2024-12-07,Event Ticket,TikTok,273.58,191.15,Completed
ORD_2610,CUST_1118,2024-10-17,Media Package,Event Walk-in,432.4,141.05,Completed
ORD_2611,CUST_185,2025-04-29,Creative Studio,Partnership,489.53,196.61,Cancelled
ORD_2612,CUST_653,2025-03-01,Partner Offer,Event Walk-in,434.61,185.13,Completed
ORD_2613,CUST_435,2025-06-01,Media Package,Referral,44.47,13.93,Completed
ORD_2614,CUST_726,2024-11-04,Corporate Package,Referral,194.16,107.55,Completed
ORD_2615,CUST_854,2025-03-14,Corporate Package,Event Walk-in,338.58,212.66,Completed
ORD_2616,CUST_108,2024-09-16,Workshop,Google Search,42.7,27.95,Completed
ORD_2617,CUST_487,2025-06-11,Partner Offer,Referral,296.18,174.75,Refunded
ORD_2618,CUST_179,2025-05-15,Membership,Instagram,423.43,198.52,Completed
ORD_2619,CUST_386,2024-06-30,Event Ticket,Partnership,59.26,40.2,Completed
ORD_2620,CUST_1077,2024-12-03,Creative Studio,LinkedIn,477.01,329.57,Completed
ORD_2621,CUST_473,2025-05-16,Media Package,Partnership,408.14,145.33,Completed
ORD_2622,CUST_855,2024-02-10,Partner Offer,Referral,71.05,23.75,Completed
ORD_2623,CUST_161,2024-08-11,Partner Offer,LinkedIn,436.93,181.81,Completed
ORD_2624,CUST_544,2024-03-08,Membership,Google Search,160.69,100.59,Completed
ORD_2625,CUST_852,2025-01-23,Creative Studio,LinkedIn,195.69,117.45,Completed
ORD_2626,CUST_764,2025-03-01,Creative Studio,Google Search,191.03,119.27,Completed
ORD_2627,CUST_1412,2025-03-15,Corporate Package,Event Walk-in,124.45,61.81,Completed
ORD_2628,CUST_891,2025-05-17,Partner Offer,LinkedIn,372.07,183.91,Completed
ORD_2629,CUST_605,2025-05-05,Media Package,LinkedIn,389.93,134.51,Completed
ORD_2630,CUST_350,2024-11-11,Event Ticket,Partnership,365.21,211.96,Completed
ORD_2631,CUST_233,2024-09-01,Corporate Package,TikTok,341.85,223.63,Completed
ORD_2632,CUST_1317,2024-09-11,Creative Studio,Event Walk-in,464.4,204.15,Refunded
ORD_2633,CUST_1257,2024-03-30,Event Ticket,Instagram,99.59,65.27,Completed
ORD_2634,CUST_1015,2025-04-14,Partner Offer,Event Walk-in,449.15,202.35,Refunded
ORD_2635,CUST_812,2025-04-01,Media Package,Event Walk-in,71.0,49.03,Completed
ORD_2636,CUST_1101,2025-01-10,Media Package,TikTok,428.7,148.71,Completed
ORD_2637,CUST_1021,2024-02-13,Media Package,Partnership,320.67,163.99,Completed
ORD_2638,CUST_820,2024-02-20,Partner Offer,TikTok,322.54,157.22,Completed
ORD_2639,CUST_126,2024-08-26,Membership,LinkedIn,185.11,125.32,Cancelled
ORD_2640,CUST_636,2025-03-27,Partner Offer,Partnership,303.84,125.15,Completed
ORD_2641,CUST_774,2025-04-10,Creative Studio,Google Search,474.17,320.29,Completed
ORD_2642,CUST_536,2024-04-07,Event Ticket,Google Search,346.45,211.86,Refunded
ORD_2643,CUST_92,2024-09-14,Membership,LinkedIn,146.46,73.53,Completed
ORD_2644,CUST_944,2024-05-04,Corporate Package,Referral,229.11,108.75,Completed
ORD_2645,CUST_1284,2024-04-24,Workshop,Partnership,176.22,68.46,Completed
ORD_2646,CUST_953,2024-02-26,Event Ticket,TikTok,315.74,148.62,Completed
ORD_2647,CUST_71,2024-10-08,Event Ticket,Event Walk-in,205.82,113.73,Completed
ORD_2648,CUST_215,2024-09-08,Creative Studio,LinkedIn,233.99,130.12,Completed
ORD_2649,CUST_190,2025-06-07,Membership,TikTok,493.19,267.02,Completed
ORD_2650,CUST_664,2024-04-26,Media Package,LinkedIn,122.37,67.12,Completed
ORD_2651,CUST_1123,2024-05-18,Partner Offer,Google Search,26.78,14.55,Cancelled
ORD_2652,CUST_1121,2024-02-24,Membership,LinkedIn,88.76,36.6,Completed
ORD_2653,CUST_286,2024-01-12,Media Package,Partnership,484.64,242.17,Completed
ORD_2654,CUST_265,2024-10-15,Media Package,Event Walk-in,480.71,328.99,Completed
ORD_2655,CUST_1144,2024-04-08,Partner Offer,Instagram,113.56,79.16,Refunded
ORD_2656,CUST_1034,2024-09-30,Media Package,Referral,447.29,227.8,Completed
ORD_2657,CUST_764,2025-06-04,Media Package,Google Search,132.67,71.9,Completed
ORD_2658,CUST_955,2025-04-23,Workshop,Partnership,81.21,39.93,Completed
ORD_2659,CUST_937,2024-11-07,Creative Studio,Partnership,238.53,91.2,Refunded
ORD_2660,CUST_1463,2025-05-18,Workshop,TikTok,337.82,210.5,Completed
ORD_2661,CUST_1213,2024-12-30,Media Package,Google Search,231.66,89.21,Completed
ORD_2662,CUST_97,2025-05-03,Event Ticket,TikTok,233.18,100.61,Completed
ORD_2663,CUST_24,2024-03-29,Media Package,Event Walk-in,424.24,296.25,Refunded
ORD_2664,CUST_649,2024-10-27,Media Package,Instagram,369.28,139.57,Completed
ORD_2665,CUST_1431,2024-02-25,Media Package,LinkedIn,281.6,106.77,Completed
ORD_2666,CUST_432,2024-06-30,Partner Offer,Referral,331.53,155.91,Completed
ORD_2667,CUST_1297,2024-12-28,Event Ticket,Instagram,232.48,79.52,Completed
ORD_2668,CUST_544,2024-07-28,Membership,Google Search,34.98,20.29,Completed
ORD_2669,CUST_520,2025-06-13,Media Package,TikTok,113.89,43.42,Completed
ORD_2670,CUST_1472,2025-03-11,Workshop,Google Search,408.9,275.85,Cancelled
ORD_2671,CUST_462,2025-06-21,Creative Studio,Event Walk-in,402.4,218.61,Completed
ORD_2672,CUST_1058,2024-01-22,Membership,Referral,284.93,132.74,Completed
ORD_2673,CUST_536,2025-01-29,Partner Offer,Google Search,299.75,148.92,Completed
ORD_2674,CUST_289,2024-08-21,Event Ticket,Referral,245.54,152.04,Refunded
ORD_2675,CUST_650,2024-05-23,Creative Studio,Instagram,455.55,267.3,Completed
ORD_2676,CUST_1051,2024-10-06,Partner Offer,Event Walk-in,474.98,152.87,Completed
ORD_2677,CUST_726,2025-03-29,Media Package,Referral,129.44,41.6,Completed
ORD_2678,CUST_1236,2024-04-07,Partner Offer,LinkedIn,144.33,88.76,Completed
ORD_2679,CUST_347,2024-12-11,Membership,Instagram,75.59,39.86,Completed
ORD_2680,CUST_835,2024-10-16,Workshop,Partnership,106.38,55.79,Completed
ORD_2681,CUST_458,2025-03-23,Event Ticket,LinkedIn,101.79,48.44,Completed
ORD_2682,CUST_641,2025-03-03,Partner Offer,TikTok,233.8,94.09,Completed
ORD_2683,CUST_538,2024-02-01,Workshop,Partnership,402.87,265.81,Completed
ORD_2684,CUST_639,2024-06-17,Partner Offer,LinkedIn,291.02,124.13,Completed
ORD_2685,CUST_1053,2025-05-04,Event Ticket,Partnership,249.82,173.4,Completed
ORD_2686,CUST_450,2024-11-20,Membership,Referral,403.11,195.09,Completed
ORD_2687,CUST_593,2025-03-10,Workshop,Event Walk-in,34.19,17.25,Completed
ORD_2688,CUST_338,2024-03-12,Membership,Instagram,375.73,218.55,Completed
ORD_2689,CUST_792,2025-04-04,Media Package,TikTok,319.59,217.95,Completed
ORD_2690,CUST_1426,2024-06-04,Event Ticket,Google Search,498.27,316.0,Refunded
ORD_2691,CUST_1481,2024-07-19,Creative Studio,Partnership,109.97,51.85,Completed
ORD_2692,CUST_1037,2024-11-24,Media Package,Event Walk-in,268.14,154.28,Completed
ORD_2693,CUST_200,2024-10-14,Corporate Package,LinkedIn,75.53,43.7,Completed
ORD_2694,CUST_745,2024-05-03,Creative Studio,Partnership,399.31,265.7,Completed
ORD_2695,CUST_597,2025-06-08,Corporate Package,Partnership,132.88,66.5,Completed
ORD_2696,CUST_1164,2024-11-07,Workshop,TikTok,280.91,155.98,Completed
ORD_2697,CUST_820,2025-01-06,Membership,TikTok,458.61,211.28,Cancelled
ORD_2698,CUST_605,2024-03-08,Membership,LinkedIn,208.42,145.13,Refunded
ORD_2699,CUST_825,2024-02-21,Event Ticket,Partnership,416.82,158.56,Completed
ORD_2700,CUST_494,2024-12-05,Workshop,Instagram,238.78,162.75,Refunded
ORD_2701,CUST_1447,2024-11-15,Event Ticket,Partnership,137.68,78.41,Cancelled
ORD_2702,CUST_1484,2024-01-31,Partner Offer,LinkedIn,353.99,217.65,Completed
ORD_2703,CUST_114,2024-04-16,Corporate Package,Instagram,285.97,117.37,Completed
ORD_2704,CUST_780,2024-08-08,Media Package,Partnership,458.5,197.2,Completed
ORD_2705,CUST_823,2024-07-06,Membership,Event Walk-in,332.05,105.17,Completed
ORD_2706,CUST_842,2024-09-11,Membership,Instagram,36.49,18.65,Completed
ORD_2707,CUST_1457,2024-11-02,Partner Offer,Event Walk-in,328.19,191.96,Completed
ORD_2708,CUST_1129,2024-11-14,Event Ticket,TikTok,28.22,11.87,Completed
ORD_2709,CUST_670,2025-03-26,Event Ticket,Referral,188.49,111.76,Completed
ORD_2710,CUST_287,2025-05-08,Partner Offer,Instagram,225.72,100.37,Completed
ORD_2711,CUST_817,2024-06-15,Partner Offer,TikTok,229.33,87.63,Completed
ORD_2712,CUST_46,2025-05-06,Partner Offer,LinkedIn,325.93,220.83,Refunded
ORD_2713,CUST_834,2024-10-28,Corporate Package,Referral,360.03,190.26,Completed
ORD_2714,CUST_82,2024-06-30,Event Ticket,Google Search,273.65,127.04,Completed
ORD_2715,CUST_756,2024-04-16,Media Package,Instagram,119.73,37.3,Completed
ORD_2716,CUST_1410,2024-09-30,Workshop,Event Walk-in,202.93,104.83,Completed
ORD_2717,CUST_441,2024-03-23,Corporate Package,Instagram,280.41,136.19,Completed
ORD_2718,CUST_1432,2024-03-29,Media Package,Event Walk-in,29.85,14.17,Completed
ORD_2719,CUST_364,2024-01-21,Corporate Package,Partnership,487.86,206.46,Refunded
ORD_2720,CUST_199,2025-03-07,Membership,Google Search,71.87,27.16,Completed
ORD_2721,CUST_990,2024-05-27,Creative Studio,Partnership,219.3,108.5,Completed
ORD_2722,CUST_36,2024-10-08,Workshop,Instagram,152.7,105.76,Completed
ORD_2723,CUST_694,2024-03-23,Workshop,LinkedIn,475.04,204.87,Refunded
ORD_2724,CUST_1034,2024-11-22,Event Ticket,Referral,279.12,95.58,Completed
ORD_2725,CUST_731,2025-02-05,Membership,Instagram,203.38,61.6,Completed
ORD_2726,CUST_286,2024-10-09,Creative Studio,Partnership,394.95,261.22,Completed
ORD_2727,CUST_1483,2025-03-10,Creative Studio,Partnership,400.82,169.05,Refunded
ORD_2728,CUST_660,2025-06-28,Corporate Package,Google Search,456.56,170.61,Completed
ORD_2729,CUST_1081,2025-06-03,Media Package,Partnership,271.18,138.41,Completed
ORD_2730,CUST_321,2024-08-07,Media Package,Referral,122.11,54.4,Completed
ORD_2731,CUST_74,2025-04-04,Media Package,Event Walk-in,432.34,288.76,Completed
ORD_2732,CUST_856,2025-04-19,Event Ticket,Google Search,217.68,146.45,Completed
ORD_2733,CUST_1211,2024-07-18,Partner Offer,TikTok,163.2,52.11,Completed
ORD_2734,CUST_758,2024-03-29,Media Package,Partnership,364.28,147.19,Completed
ORD_2735,CUST_991,2025-05-04,Event Ticket,Referral,366.4,194.82,Completed
ORD_2736,CUST_67,2025-05-16,Corporate Package,Google Search,413.56,261.76,Completed
ORD_2737,CUST_473,2024-05-10,Membership,Partnership,343.61,168.58,Completed
ORD_2738,CUST_358,2025-03-10,Partner Offer,TikTok,293.82,121.87,Completed
ORD_2739,CUST_1198,2024-10-10,Creative Studio,Event Walk-in,320.73,177.48,Completed
ORD_2740,CUST_1229,2025-03-29,Workshop,LinkedIn,434.1,172.83,Cancelled
ORD_2741,CUST_579,2024-10-24,Membership,Partnership,330.84,209.74,Completed
ORD_2742,CUST_735,2024-01-11,Membership,LinkedIn,252.73,156.97,Completed
ORD_2743,CUST_685,2025-05-23,Workshop,Google Search,343.18,155.91,Completed
ORD_2744,CUST_662,2024-02-10,Media Package,Referral,63.86,39.63,Cancelled
ORD_2745,CUST_1000,2024-10-20,Media Package,Referral,161.53,51.41,Refunded
ORD_2746,CUST_471,2024-12-14,Partner Offer,TikTok,414.44,168.55,Completed
ORD_2747,CUST_600,2024-03-30,Corporate Package,TikTok,60.0,31.61,Completed
ORD_2748,CUST_450,2025-02-28,Workshop,Referral,110.69,47.82,Completed
ORD_2749,CUST_1198,2024-11-07,Workshop,Event Walk-in,274.11,186.62,Completed
ORD_2750,CUST_797,2025-05-13,Corporate Package,Google Search,187.91,98.44,Completed
ORD_2751,CUST_814,2024-07-17,Corporate Package,Partnership,140.99,54.33,Completed
ORD_2752,CUST_874,2024-08-02,Corporate Package,LinkedIn,467.11,200.65,Completed
ORD_2753,CUST_401,2024-06-19,Media Package,Referral,229.33,160.32,Completed
ORD_2754,CUST_66,2025-02-16,Workshop,Event Walk-in,176.33,66.23,Completed
ORD_2755,CUST_1107,2024-07-30,Media Package,Instagram,42.06,26.66,Completed
ORD_2756,CUST_1205,2025-05-17,Workshop,Instagram,136.51,45.24,Completed
ORD_2757,CUST_1052,2024-10-20,Creative Studio,Referral,119.17,55.55,Completed
ORD_2758,CUST_90,2025-01-30,Creative Studio,Referral,148.21,53.86,Completed
ORD_2759,CUST_799,2024-05-26,Creative Studio,Partnership,142.67,55.35,Completed
ORD_2760,CUST_633,2025-03-04,Creative Studio,Partnership,156.37,92.81,Completed
ORD_2761,CUST_353,2025-06-01,Event Ticket,Referral,470.76,321.62,Completed
ORD_2762,CUST_127,2024-06-02,Membership,Referral,215.49,86.81,Completed
ORD_2763,CUST_1471,2025-04-16,Creative Studio,Instagram,398.23,141.21,Completed
ORD_2764,CUST_72,2024-03-18,Membership,Google Search,454.15,238.57,Completed
ORD_2765,CUST_941,2025-02-06,Creative Studio,LinkedIn,140.72,93.03,Completed
ORD_2766,CUST_1418,2025-01-17,Corporate Package,Partnership,77.6,42.0,Completed
ORD_2767,CUST_465,2024-10-14,Partner Offer,Instagram,25.31,10.41,Refunded
ORD_2768,CUST_342,2025-01-13,Corporate Package,Instagram,484.12,264.74,Completed
ORD_2769,CUST_50,2025-03-30,Membership,Google Search,411.32,173.8,Completed
ORD_2770,CUST_332,2024-06-03,Corporate Package,Referral,400.65,175.34,Cancelled
ORD_2771,CUST_1190,2025-03-08,Membership,LinkedIn,202.32,115.48,Completed
ORD_2772,CUST_674,2024-09-16,Media Package,Event Walk-in,375.35,121.3,Completed
ORD_2773,CUST_739,2024-01-03,Membership,TikTok,376.46,168.26,Cancelled
ORD_2774,CUST_1418,2024-06-04,Partner Offer,Partnership,325.77,213.42,Completed
